,Unnamed: 0,isbuyer,buy_freq,visit_freq,buy_interval,sv_interval,expected_time_buy,expected_time_visit,last_buy,last_visit,multiple_buy,multiple_visit,uniq_urls,num_checkins,pred_prob,pred_label
11500,11501,0,,1,0.0,0.0,0.0,0.0,93,93,0,0,152,702,0.273212646969131,0
11501,11502,0,,8,0.0,21.42857,0.0,7.674653999999999,11,11,0,1,73,240,0.6124499296672482,1
11502,11503,0,,1,0.0,0.0,0.0,0.0,59,59,0,0,180,1719,0.27331450557755066,0
11503,11504,0,,2,0.0,15.458329999999998,0.0,6.737383,0,0,0,1,9,53,0.6721991397724905,1
11504,11505,0,,2,0.0,0.2916667,0.0,-0.499075,0,0,0,1,7,23,0.6444494415087154,1
11505,11506,0,,1,0.0,0.0,0.0,0.0,61,61,0,0,83,319,0.27402657022370513,0
11506,11507,0,,1,0.0,0.0,0.0,0.0,2,2,0,0,28,48,0.5563084208630599,1
11507,11508,0,,3,0.0,29.4375,0.0,-64.65698,84,84,0,1,164,1992,0.44450527139263135,0
11508,11509,0,,1,0.0,0.0,0.0,0.0,176,176,0,0,55,324,0.27402657022370513,0
11509,11510,0,,1,0.0,0.0,0.0,0.0,66,66,0,0,37,1572,0.3100420920573103,0
11510,11511,0,,1,0.0,0.0,0.0,0.0,34,34,0,0,-1,398,0.33243945116104606,0
11511,11512,0,,1,0.0,0.0,0.0,0.0,70,70,0,0,84,353,0.273212646969131,0
11512,11513,0,,1,0.0,0.0,0.0,0.0,26,26,0,0,13,90,0.35773958765848196,0
11513,11514,0,,1,0.0,0.0,0.0,0.0,38,38,0,0,179,394,0.2729213613881738,0
11514,11515,0,,1,0.0,0.0,0.0,0.0,108,108,0,0,54,142,0.29255983134498653,0
11515,11516,0,,1,0.0,0.0,0.0,0.0,116,116,0,0,165,1090,0.273212646969131,0
11516,11517,0,,1,0.0,0.0,0.0,0.0,4,4,0,0,105,265,0.41478224668183084,0
11517,11518,0,,2,0.0,55.916669999999996,0.0,-3.403425,31,31,0,1,153,3127,0.32172354435762934,0
11518,11519,0,,16,0.0,10.83056,0.0,9.105404,1,1,0,1,143,744,0.7417583118998392,1
11519,11520,0,,1,0.0,0.0,0.0,0.0,42,42,0,0,87,92,0.29508122626176836,0
11520,11521,0,,1,0.0,0.0,0.0,0.0,161,161,0,0,172,900,0.273212646969131,0
11521,11522,0,,1,0.0,0.0,0.0,0.0,46,46,0,0,166,1823,0.27457991974788726,0
11522,11523,0,,1,0.0,0.0,0.0,0.0,60,60,0,0,1,487,0.33884094148595645,0
11523,11524,0,,1,0.0,0.0,0.0,0.0,172,172,0,0,161,1283,0.27457991974788726,0
11524,11525,0,,1,0.0,0.0,0.0,0.0,13,13,0,0,24,69,0.3499454847496296,0
11525,11526,0,,1,0.0,0.0,0.0,0.0,20,20,0,0,90,153,0.2983629599590511,0
11526,11527,0,,1,0.0,0.0,0.0,0.0,0,0,0,0,16,37,0.5759896214974362,1
11527,11528,0,,2,0.0,0.041666699999999994,0.0,-48.816159999999996,48,48,0,1,93,272,0.3048209598029752,0
11528,11529,0,,1,0.0,0.0,0.0,0.0,83,83,0,0,177,1987,0.27331450557755066,0
11529,11530,0,,1,0.0,0.0,0.0,0.0,109,109,0,0,155,3657,0.27457991974788726,0
11530,11531,0,,1,0.0,0.0,0.0,0.0,1,1,0,0,31,107,0.5682958217805469,1
11531,11532,0,,1,0.0,0.0,0.0,0.0,125,125,0,0,172,870,0.273212646969131,0
11532,11533,0,,5,0.0,6.75,0.0,-5.561921,10,10,0,1,22,90,0.562422765882834,1
11533,11534,0,,3,0.0,83.89584,0.0,39.01878,16,16,0,1,155,2134,0.47735723587354106,0
11534,11535,0,,1,0.0,0.0,0.0,0.0,175,175,0,0,126,1950,0.27457991974788726,0
11535,11536,0,,1,0.0,0.0,0.0,0.0,4,4,0,0,2,41,0.4861536196150335,0
11536,11537,0,,1,0.0,0.0,0.0,0.0,41,41,0,0,50,111,0.30124042619108027,0
11537,11538,0,,4,0.0,20.68056,0.0,15.463679999999998,0,0,0,1,22,173,0.7104909854477343,1
11538,11539,0,,1,0.0,0.0,0.0,0.0,122,122,0,0,34,107,0.3314338683395871,0
11539,11540,0,,1,0.0,0.0,0.0,0.0,70,70,0,0,77,679,0.27402657022370513,0
11540,11541,1,1.0,1,0.0,0.0,0.0,0.0,155,155,0,0,158,1212,0.3547139256989578,0
11541,11542,0,,6,0.0,21.76667,0.0,18.115,0,0,0,1,0,166,0.7188545446727244,1
11542,11543,0,,5,0.0,5.1666669999999995,0.0,-1.274837,5,5,0,1,54,513,0.7162421570215252,1
11543,11544,0,,1,0.0,0.0,0.0,0.0,18,18,0,0,68,373,0.29072610333872867,0
11544,11545,0,,5,0.0,1.78125,0.0,-40.11609,41,41,0,1,60,290,0.5168296104467068,1
11545,11546,0,,1,0.0,0.0,0.0,0.0,10,10,0,0,39,58,0.3499454847496296,0
11546,11547,0,,3,0.0,14.458329999999998,0.0,-138.4062,148,148,0,1,154,1771,0.41081812057388156,0
11547,11548,0,,1,0.0,0.0,0.0,0.0,5,5,0,0,25,182,0.44245859018929884,0
11548,11549,0,,1,0.0,0.0,0.0,0.0,97,97,0,0,57,412,0.27402657022370513,0
11549,11550,0,,5,0.0,8.979167,0.0,-11.84468,19,19,0,1,54,137,0.555183638244346,1
11550,11551,0,,1,0.0,0.0,0.0,0.0,125,125,0,0,107,1195,0.27457991974788726,0
11551,11552,0,,1,0.0,0.0,0.0,0.0,9,9,0,0,8,181,0.3606289990426288,0
11552,11553,0,,1,0.0,0.0,0.0,0.0,166,166,0,0,154,374,0.273212646969131,0
11553,11554,0,,1,0.0,0.0,0.0,0.0,59,59,0,0,29,120,0.33287337079187435,0
11554,11555,0,,3,0.0,21.20833,0.0,-27.844279999999998,41,41,0,1,70,498,0.45351461476776445,0
11555,11556,0,,1,0.0,0.0,0.0,0.0,139,139,0,0,119,133,0.291712979572888,0
11556,11557,0,,1,0.0,0.0,0.0,0.0,2,2,0,0,64,177,0.49258391568215637,0
11557,11558,0,,2,0.0,0.041666699999999994,0.0,-91.73862,91,91,0,1,21,51,0.3561106760796699,0
11558,11559,0,,1,0.0,0.0,0.0,0.0,62,62,0,0,165,569,0.273212646969131,0
11559,11560,1,1.0,35,0.0,1.618873,0.0,-4.264647,5,5,0,1,49,190,0.7715003777282072,1
11560,11561,0,,1,0.0,0.0,0.0,0.0,120,120,0,0,119,505,0.273212646969131,0
11561,11562,0,,1,0.0,0.0,0.0,0.0,21,21,0,0,32,232,0.3198309762585386,0
11562,11563,1,2.0,2,10.79167,10.79167,-55.61727,-55.61727,61,61,1,1,171,8093,0.505860157624321,1
11563,11564,0,,1,0.0,0.0,0.0,0.0,44,44,0,0,47,74,0.30124042619108027,0
11564,11565,0,,1,0.0,0.0,0.0,0.0,149,149,0,0,60,481,0.27402657022370513,0
11565,11566,0,,3,0.0,7.9583330000000005,0.0,-75.57395,80,80,0,1,31,184,0.4487743172707676,0
11566,11567,0,,1,0.0,0.0,0.0,0.0,73,73,0,0,4,405,0.33884094148595645,0
11567,11568,0,,1,0.0,0.0,0.0,0.0,52,52,0,0,115,457,0.273212646969131,0
11568,11569,0,,1,0.0,0.0,0.0,0.0,135,135,0,0,163,493,0.273212646969131,0
11569,11570,0,,1,0.0,0.0,0.0,0.0,67,67,0,0,117,544,0.273212646969131,0
11570,11571,1,1.0,4,0.0,1.25,0.0,-69.35598,70,70,0,1,89,322,0.6566231298436925,1
11571,11572,0,,1,0.0,0.0,0.0,0.0,71,71,0,0,85,945,0.273212646969131,0
11572,11573,0,,1,0.0,0.0,0.0,0.0,23,23,0,0,34,146,0.34001122554123153,0
11573,11574,0,,5,0.0,18.65625,0.0,-8.217267,23,23,0,1,43,333,0.5514799692075814,1
11574,11575,0,,1,0.0,0.0,0.0,0.0,97,97,0,0,70,282,0.27402657022370513,0
11575,11576,1,3.0,16,0.125,1.861111,-22.97139,1.356737,0,0,1,1,55,248,0.7757430351038479,1
11576,11577,0,,1,0.0,0.0,0.0,0.0,0,0,0,0,61,1124,0.4850115783879729,0
11577,11578,0,,6,0.0,13.775,0.0,-64.48192,75,75,0,1,68,200,0.5236555250094009,1
11578,11579,0,,1,0.0,0.0,0.0,0.0,42,42,0,0,104,687,0.2741856421308065,0
11579,11580,0,,7,0.0,10.45139,0.0,7.189303999999999,1,1,0,1,123,566,0.7344676891831177,1
11580,11581,0,,4,0.0,9.652778,0.0,-22.64583,29,29,0,1,32,80,0.552715231979476,1
11581,11582,0,,1,0.0,0.0,0.0,0.0,138,138,0,0,84,487,0.273212646969131,0
11582,11583,0,,1,0.0,0.0,0.0,0.0,18,18,0,0,18,52,0.3757434081815693,0
11583,11584,0,,1,0.0,0.0,0.0,0.0,70,70,0,0,81,467,0.27402657022370513,0
11584,11585,0,,1,0.0,0.0,0.0,0.0,168,168,0,0,48,168,0.2790961112065726,0
11585,11586,0,,1,0.0,0.0,0.0,0.0,24,24,0,0,16,54,0.3606322223448793,0
11586,11587,0,,1,0.0,0.0,0.0,0.0,40,40,0,0,94,981,0.2741856421308065,0
11587,11588,0,,1,0.0,0.0,0.0,0.0,20,20,0,0,75,619,0.2804329992165495,0
11588,11589,0,,10,0.0,10.0463,0.0,-65.5161,74,74,0,1,82,439,0.5376736754775876,1
11589,11590,0,,1,0.0,0.0,0.0,0.0,5,5,0,0,167,1538,0.37680535665005627,0
11590,11591,1,1.0,3,0.0,4.3958330000000005,0.0,-105.23100000000001,108,108,0,1,160,506,0.48371797916520776,0
11591,11592,0,,1,0.0,0.0,0.0,0.0,49,49,0,0,44,259,0.2790961112065726,0
11592,11593,0,,1,0.0,0.0,0.0,0.0,46,46,0,0,94,451,0.273212646969131,0
11593,11594,0,,1,0.0,0.0,0.0,0.0,106,106,0,0,170,873,0.273212646969131,0
11594,11595,0,,2,0.0,32.08333,0.0,-85.76555,101,101,0,1,174,1815,0.35468198844675847,0
11595,11596,0,,1,0.0,0.0,0.0,0.0,27,27,0,0,131,365,0.2741856421308065,0
11596,11597,0,,1,0.0,0.0,0.0,0.0,18,18,0,0,41,83,0.3499454847496296,0
11597,11598,0,,1,0.0,0.0,0.0,0.0,106,106,0,0,168,698,0.273212646969131,0
11598,11599,0,,2,0.0,137.0,0.0,20.72382,47,47,0,1,35,925,0.36482129343622455,0
11599,11600,0,,1,0.0,0.0,0.0,0.0,111,111,0,0,178,463,0.27195117171760985,0
11600,11601,0,,1,0.0,0.0,0.0,0.0,149,149,0,0,89,214,0.273212646969131,0
11601,11602,0,,1,0.0,0.0,0.0,0.0,167,167,0,0,173,2227,0.27457991974788726,0
11602,11603,1,1.0,3,0.0,11.64583,0.0,-102.9154,110,110,0,1,45,209,0.4872416265294545,0
11603,11604,0,,2,0.0,4.7916669999999995,0.0,-4.546067,6,6,0,1,29,71,0.5624878632156795,1
11604,11605,0,,1,0.0,0.0,0.0,0.0,13,13,0,0,54,130,0.30990666474638384,0
11605,11606,0,,1,0.0,0.0,0.0,0.0,93,93,0,0,24,192,0.3129159060714765,0
11606,11607,0,,2,0.0,18.66667,0.0,-151.6176,160,160,0,1,51,84,0.37781605779670535,0
11607,11608,0,,1,0.0,0.0,0.0,0.0,91,91,0,0,154,579,0.273212646969131,0
11608,11609,0,,2,0.0,139.9583,0.0,52.96009,17,17,0,1,91,489,0.3449524679181107,0
11609,11610,0,,1,0.0,0.0,0.0,0.0,103,103,0,0,181,537,0.27195117171760985,0
11610,11611,0,,1,0.0,0.0,0.0,0.0,186,186,0,0,172,392,0.273212646969131,0
11611,11612,0,,2,0.0,10.5,0.0,-168.0895,173,173,0,1,173,1062,0.3504469827057646,0
11612,11613,0,,1,0.0,0.0,0.0,0.0,44,44,0,0,31,71,0.3325193435180578,0
11613,11614,0,,1,0.0,0.0,0.0,0.0,83,83,0,0,88,190,0.273212646969131,0
11614,11615,0,,2,0.0,1.375,0.0,-22.27066,22,22,0,1,128,366,0.344906165697657,0
11615,11616,0,,1,0.0,0.0,0.0,0.0,91,91,0,0,52,170,0.27402657022370513,0
11616,11617,0,,1,0.0,0.0,0.0,0.0,41,41,0,0,34,162,0.3401645175993767,0
11617,11618,0,,1,0.0,0.0,0.0,0.0,169,169,0,0,99,549,0.273212646969131,0
11618,11619,0,,12,0.0,8.276515,0.0,-2.520669,10,10,0,1,10,69,0.6193387833163225,1
11619,11620,0,,3,0.0,77.10416,0.0,21.622329999999998,29,29,0,1,164,688,0.4697214263674097,0
11620,11621,0,,1,0.0,0.0,0.0,0.0,14,14,0,0,55,136,0.30990666474638384,0
11621,11622,0,,1,0.0,0.0,0.0,0.0,136,136,0,0,140,834,0.273212646969131,0
11622,11623,0,,1,0.0,0.0,0.0,0.0,24,24,0,0,167,751,0.27669373019263993,0
11623,11624,0,,1,0.0,0.0,0.0,0.0,7,7,0,0,9,48,0.4861536196150335,0
11624,11625,0,,1,0.0,0.0,0.0,0.0,129,129,0,0,171,1537,0.27457991974788726,0
11625,11626,0,,1,0.0,0.0,0.0,0.0,19,19,0,0,183,1956,0.27971070134226744,0
11626,11627,0,,1,0.0,0.0,0.0,0.0,96,96,0,0,180,544,0.27195117171760985,0
11627,11628,0,,1,0.0,0.0,0.0,0.0,106,106,0,0,165,1521,0.27457991974788726,0
11628,11629,0,,3,0.0,3.5,0.0,-85.61819,87,87,0,1,53,368,0.4458771999222813,0
11629,11630,0,,1,0.0,0.0,0.0,0.0,18,18,0,0,32,135,0.35142312631864303,0
11630,11631,0,,4,0.0,5.597222,0.0,3.300046,0,0,0,1,55,165,0.7388878045364696,1
11631,11632,0,,1,0.0,0.0,0.0,0.0,7,7,0,0,10,23,0.5053468624254783,1
11632,11633,0,,4,0.0,31.95833,0.0,-18.57376,42,42,0,1,-1,400,0.4993389464291312,0
11633,11634,0,,1,0.0,0.0,0.0,0.0,157,157,0,0,137,2331,0.27457991974788726,0
11634,11635,0,,1,0.0,0.0,0.0,0.0,174,174,0,0,49,279,0.2790961112065726,0
11635,11636,0,,1,0.0,0.0,0.0,0.0,126,126,0,0,72,152,0.29255983134498653,0
11636,11637,0,,1,0.0,0.0,0.0,0.0,139,139,0,0,57,235,0.27402657022370513,0
11637,11638,0,,1,0.0,0.0,0.0,0.0,175,175,0,0,24,105,0.3314338683395871,0
11638,11639,0,,2,0.0,60.541669999999996,0.0,-78.9101,109,109,0,1,134,910,0.31108669457104704,0
11639,11640,0,,1,0.0,0.0,0.0,0.0,141,141,0,0,151,1523,0.27457991974788726,0
11640,11641,0,,1,0.0,0.0,0.0,0.0,0,0,0,0,-1,2,0.5772150603251156,1
11641,11642,0,,1,0.0,0.0,0.0,0.0,62,62,0,0,167,1693,0.27457991974788726,0
11642,11643,0,,1,0.0,0.0,0.0,0.0,27,27,0,0,76,160,0.30056894590007005,0
11643,11644,0,,1,0.0,0.0,0.0,0.0,178,178,0,0,177,2655,0.27331450557755066,0
11644,11645,0,,1,0.0,0.0,0.0,0.0,42,42,0,0,173,785,0.2741856421308065,0
11645,11646,0,,1,0.0,0.0,0.0,0.0,179,179,0,0,40,87,0.3314338683395871,0
11646,11647,0,,1,0.0,0.0,0.0,0.0,154,154,0,0,165,883,0.273212646969131,0
11647,11648,0,,1,0.0,0.0,0.0,0.0,11,11,0,0,7,23,0.39108515595552157,0
11648,11649,0,,3,0.0,20.91667,0.0,-10.96829,24,24,0,1,181,1374,0.4640367828819737,0
11649,11650,0,,1,0.0,0.0,0.0,0.0,177,177,0,0,158,701,0.273212646969131,0
11650,11651,0,,1,0.0,0.0,0.0,0.0,103,103,0,0,105,444,0.273212646969131,0
11651,11652,0,,1,0.0,0.0,0.0,0.0,92,92,0,0,162,2388,0.27457991974788726,0
11652,11653,0,,2,0.0,48.0,0.0,-24.91197,48,48,0,1,41,516,0.35864655583982796,0
11653,11654,0,,1,0.0,0.0,0.0,0.0,143,143,0,0,0,2041,0.33884094148595645,0
11654,11655,0,,1,0.0,0.0,0.0,0.0,0,0,0,0,162,690,0.44308310421095076,0
11655,11656,0,,1,0.0,0.0,0.0,0.0,83,83,0,0,106,235,0.273212646969131,0
11656,11657,0,,1,0.0,0.0,0.0,0.0,88,88,0,0,140,1268,0.27457991974788726,0
11657,11658,0,,2,0.0,21.08333,0.0,-85.38156,95,95,0,1,86,462,0.35468198844675847,0
11658,11659,0,,1,0.0,0.0,0.0,0.0,12,12,0,0,14,98,0.3757434081815693,0
11659,11660,0,,1,0.0,0.0,0.0,0.0,111,111,0,0,170,2528,0.27457991974788726,0
11660,11661,0,,1,0.0,0.0,0.0,0.0,13,13,0,0,28,214,0.3309051537733691,0
11661,11662,0,,1,0.0,0.0,0.0,0.0,34,34,0,0,111,872,0.2741856421308065,0
11662,11663,0,,1,0.0,0.0,0.0,0.0,67,67,0,0,56,256,0.27402657022370513,0
11663,11664,0,,1,0.0,0.0,0.0,0.0,17,17,0,0,124,338,0.2856570804349519,0
11664,11665,0,,3,0.0,14.4375,0.0,-70.60094000000001,80,80,0,1,171,450,0.4492260071287919,0
11665,11666,0,,2,0.0,14.0,0.0,-45.961240000000004,52,52,0,1,39,49,0.4055730520838228,0
11666,11667,0,,1,0.0,0.0,0.0,0.0,128,128,0,0,183,678,0.27195117171760985,0
11667,11668,0,,3,0.0,2.4375,0.0,-1.5563790000000002,3,3,0,1,43,258,0.6730455172029373,1
11668,11669,0,,2,0.0,27.125,0.0,-25.79523,39,39,0,1,64,229,0.3556198596764677,0
11669,11670,0,,1,0.0,0.0,0.0,0.0,0,0,0,0,26,116,0.5698871659290778,1
11670,11671,0,,1,0.0,0.0,0.0,0.0,151,151,0,0,166,2178,0.27457991974788726,0
11671,11672,0,,1,0.0,0.0,0.0,0.0,74,74,0,0,163,2961,0.27457991974788726,0
11672,11673,0,,1,0.0,0.0,0.0,0.0,56,56,0,0,45,454,0.2790961112065726,0
11673,11674,0,,1,0.0,0.0,0.0,0.0,26,26,0,0,19,15,0.3835829469125746,0
11674,11675,0,,2,0.0,0.9166667,0.0,-14.25035,14,14,0,1,65,177,0.3476402091529506,0
11675,11676,0,,1,0.0,0.0,0.0,0.0,156,156,0,0,47,1427,0.28048146458131407,0
11676,11677,0,,2,0.0,35.625,0.0,12.51453,5,5,0,1,13,98,0.5712476913392434,1
11677,11678,0,,1,0.0,0.0,0.0,0.0,8,8,0,0,33,105,0.42466230063337934,0
11678,11679,1,2.0,2,10.5,17.75,3.493575,-3.381425,12,12,1,1,13,73,0.6411053792857755,1
11679,11680,0,,1,0.0,0.0,0.0,0.0,1,1,0,0,4,20,0.594625306345424,1
11680,11681,0,,1,0.0,0.0,0.0,0.0,40,40,0,0,40,126,0.33396120548879976,0
11681,11682,0,,2,0.0,0.041666699999999994,0.0,-132.3555,132,132,0,1,19,314,0.3593408083848207,0
11682,11683,0,,1,0.0,0.0,0.0,0.0,33,33,0,0,16,66,0.35773958765848196,0
11683,11684,0,,1,0.0,0.0,0.0,0.0,12,12,0,0,53,137,0.30990666474638384,0
11684,11685,1,1.0,9,0.0,7.2239580000000005,0.0,6.3745709999999995,0,0,0,1,45,139,0.7801722525056796,1
11685,11686,0,,9,0.0,21.61979,0.0,6.5275669999999995,12,12,0,1,161,4605,0.6148156206882354,1
11686,11687,0,,1,0.0,0.0,0.0,0.0,9,9,0,0,174,416,0.28436062782097526,0
11687,11688,1,1.0,4,0.0,2.152778,0.0,1.382733,0,0,0,1,4,18,0.7788705250492161,1
11688,11689,0,,1,0.0,0.0,0.0,0.0,156,156,0,0,91,1389,0.27457991974788726,0
11689,11690,0,,1,0.0,0.0,0.0,0.0,44,44,0,0,151,974,0.2741856421308065,0
11690,11691,0,,1,0.0,0.0,0.0,0.0,168,168,0,0,163,3323,0.27457991974788726,0
11691,11692,0,,1,0.0,0.0,0.0,0.0,183,183,0,0,153,795,0.273212646969131,0
11692,11693,0,,1,0.0,0.0,0.0,0.0,37,37,0,0,128,468,0.2741856421308065,0
11693,11694,0,,1,0.0,0.0,0.0,0.0,88,88,0,0,76,194,0.27402657022370513,0
11694,11695,0,,3,0.0,87.41666,0.0,52.56508,5,5,0,1,164,427,0.5985363151358917,1
11695,11696,0,,9,0.0,18.36458,0.0,-3.3921639999999997,19,19,0,1,180,368,0.6028063586383757,1
11696,11697,0,,1,0.0,0.0,0.0,0.0,59,59,0,0,163,2344,0.27457991974788726,0
11697,11698,0,,1,0.0,0.0,0.0,0.0,3,3,0,0,14,77,0.5164440550415182,1
11698,11699,0,,1,0.0,0.0,0.0,0.0,107,107,0,0,157,3464,0.27457991974788726,0
11699,11700,0,,1,0.0,0.0,0.0,0.0,152,152,0,0,181,721,0.27195117171760985,0
11700,11701,0,,1,0.0,0.0,0.0,0.0,10,10,0,0,10,60,0.3757434081815693,0
11701,11702,0,,1,0.0,0.0,0.0,0.0,18,18,0,0,36,80,0.3499454847496296,0
11702,11703,0,,1,0.0,0.0,0.0,0.0,27,27,0,0,69,1005,0.2750013672357884,0
11703,11704,0,,1,0.0,0.0,0.0,0.0,16,16,0,0,-1,4,0.3824464312962955,0
11704,11705,0,,1,0.0,0.0,0.0,0.0,49,49,0,0,164,534,0.273212646969131,0
11705,11706,0,,1,0.0,0.0,0.0,0.0,79,79,0,0,158,788,0.273212646969131,0
11706,11707,0,,5,0.0,13.447920000000002,0.0,-111.6328,122,122,0,1,100,337,0.4406008045255676,0
11707,11708,0,,5,0.0,8.572917,0.0,3.640858,3,3,0,1,8,260,0.7336585167463162,1
11708,11709,0,,1,0.0,0.0,0.0,0.0,7,7,0,0,90,118,0.4262877523993982,0
11709,11710,0,,2,0.0,0.041666699999999994,0.0,-70.71562,70,70,0,1,159,925,0.3026303558322388,0
11710,11711,0,,1,0.0,0.0,0.0,0.0,177,177,0,0,57,312,0.27402657022370513,0
11711,11712,0,,1,0.0,0.0,0.0,0.0,145,145,0,0,171,218,0.273212646969131,0
11712,11713,0,,2,0.0,31.95833,0.0,12.583839999999999,3,3,0,1,16,111,0.6075313521523285,1
11713,11714,0,,3,0.0,67.33334,0.0,-2.098949,46,46,0,1,178,3076,0.4430529238848315,0
11714,11715,0,,1,0.0,0.0,0.0,0.0,75,75,0,0,143,508,0.273212646969131,0
11715,11716,0,,1,0.0,0.0,0.0,0.0,26,26,0,0,37,89,0.3325193435180578,0
11716,11717,0,,1,0.0,0.0,0.0,0.0,16,16,0,0,-1,30,0.3827550498932321,0
11717,11718,0,,1,0.0,0.0,0.0,0.0,161,161,0,0,156,2703,0.27457991974788726,0
11718,11719,0,,1,0.0,0.0,0.0,0.0,0,0,0,0,0,297,0.5484418789277151,1
11719,11720,0,,2,0.0,4.0416669999999995,0.0,-58.747930000000004,60,60,0,1,78,926,0.3556198596764677,0
11720,11721,0,,1,0.0,0.0,0.0,0.0,36,36,0,0,71,84,0.29593377069952104,0
11721,11722,0,,1,0.0,0.0,0.0,0.0,22,22,0,0,167,1242,0.280994278168007,0
11722,11723,0,,3,0.0,9.958333,0.0,3.873218,2,2,0,1,40,118,0.7014319108413052,1
11723,11724,0,,2,0.0,1.458333,0.0,-48.736990000000006,49,49,0,1,24,55,0.3909188576540586,0
11724,11725,0,,1,0.0,0.0,0.0,0.0,36,36,0,0,149,3938,0.27555593804090367,0
11725,11726,0,,2,0.0,29.54167,0.0,-15.8379,30,30,0,1,91,138,0.3785464005807208,0
11726,11727,0,,1,0.0,0.0,0.0,0.0,53,53,0,0,54,290,0.27402657022370513,0
11727,11728,0,,2,0.0,4.9166669999999995,0.0,-91.50927,93,93,0,1,170,489,0.35468198844675847,0
11728,11729,0,,1,0.0,0.0,0.0,0.0,4,4,0,0,36,145,0.4693725795342087,0
11729,11730,0,,1,0.0,0.0,0.0,0.0,110,110,0,0,157,4721,0.27457991974788726,0
11730,11731,0,,1,0.0,0.0,0.0,0.0,27,27,0,0,153,780,0.2741856421308065,0
11731,11732,0,,1,0.0,0.0,0.0,0.0,112,112,0,0,126,223,0.273212646969131,0
11732,11733,0,,13,0.0,7.2708330000000005,0.0,-6.399145,13,13,0,1,75,344,0.5882908751202495,1
11733,11734,0,,2,0.0,25.375,0.0,-6.781679,19,19,0,1,169,5739,0.36541192486315477,0
11734,11735,0,,1,0.0,0.0,0.0,0.0,18,18,0,0,76,462,0.29072610333872867,0
11735,11736,0,,5,0.0,3.145833,0.0,1.194583,1,1,0,1,55,164,0.7381528183757908,1
11736,11737,0,,1,0.0,0.0,0.0,0.0,159,159,0,0,76,244,0.27402657022370513,0
11737,11738,0,,1,0.0,0.0,0.0,0.0,168,168,0,0,94,288,0.273212646969131,0
11738,11739,0,,1,0.0,0.0,0.0,0.0,125,125,0,0,180,816,0.27195117171760985,0
11739,11740,0,,1,0.0,0.0,0.0,0.0,61,61,0,0,33,146,0.33287337079187435,0
11740,11741,0,,3,0.0,0.6041667,0.0,-75.51756999999999,75,75,0,1,131,345,0.4286390228902064,0
11741,11742,0,,1,0.0,0.0,0.0,0.0,21,21,0,0,65,277,0.2804329992165495,0
11742,11743,0,,2,0.0,0.041666699999999994,0.0,-69.63593,69,69,0,1,165,1869,0.3026303558322388,0
11743,11744,0,,1,0.0,0.0,0.0,0.0,46,46,0,0,61,234,0.27402657022370513,0
11744,11745,0,,2,0.0,53.125,0.0,-27.065640000000002,53,53,0,1,152,792,0.31108669457104704,0
11745,11746,0,,2,0.0,0.125,0.0,-4.025592,4,4,0,1,15,25,0.5603268333493253,1
11746,11747,0,,1,0.0,0.0,0.0,0.0,0,0,0,0,172,382,0.462658358609727,0
11747,11748,0,,1,0.0,0.0,0.0,0.0,31,31,0,0,42,470,0.31109010683609134,0
11748,11749,0,,1,0.0,0.0,0.0,0.0,52,52,0,0,44,122,0.2978315786659864,0
11749,11750,1,2.0,37,46.125,2.309028,-23.58396,-7.483169999999999,9,9,1,1,128,532,0.7582722334808535,1
11750,11751,0,,1,0.0,0.0,0.0,0.0,92,92,0,0,134,320,0.273212646969131,0
11751,11752,0,,1,0.0,0.0,0.0,0.0,70,70,0,0,7,35,0.37442136563548545,0
11752,11753,1,1.0,2,0.0,7.7916669999999995,0.0,-0.457825,4,4,0,1,4,21,0.6544977652352213,1
11753,11754,0,,1,0.0,0.0,0.0,0.0,64,64,0,0,176,938,0.27195117171760985,0
11754,11755,0,,1,0.0,0.0,0.0,0.0,8,8,0,0,38,388,0.399943564970826,0
11755,11756,0,,4,0.0,6.527778,0.0,-4.388992,9,9,0,1,178,489,0.5858135311372122,1
11756,11757,0,,1,0.0,0.0,0.0,0.0,114,114,0,0,179,637,0.27195117171760985,0
11757,11758,0,,1,0.0,0.0,0.0,0.0,149,149,0,0,30,210,0.3129159060714765,0
11758,11759,0,,13,0.0,9.809028,0.0,-22.14091,31,31,0,1,47,288,0.5628659321802947,1
11759,11760,0,,1,0.0,0.0,0.0,0.0,170,170,0,0,186,925,0.27195117171760985,0
11760,11761,0,,1,0.0,0.0,0.0,0.0,157,157,0,0,161,1352,0.27457991974788726,0
11761,11762,0,,1,0.0,0.0,0.0,0.0,44,44,0,0,33,307,0.3139692145291628,0
11762,11763,0,,1,0.0,0.0,0.0,0.0,57,57,0,0,137,275,0.273212646969131,0
11763,11764,0,,1,0.0,0.0,0.0,0.0,118,118,0,0,177,971,0.27195117171760985,0
11764,11765,0,,1,0.0,0.0,0.0,0.0,145,145,0,0,179,869,0.27195117171760985,0
11765,11766,0,,2,0.0,0.041666699999999994,0.0,-14.99281,15,15,0,1,61,136,0.3355649892595205,0
11766,11767,0,,1,0.0,0.0,0.0,0.0,43,43,0,0,175,1225,0.2742877265883884,0
11767,11768,0,,4,0.0,52.04167,0.0,24.131520000000002,14,14,0,1,54,173,0.5575711677048563,1
11768,11769,1,1.0,3,0.0,3.333333,0.0,2.108947,0,0,0,1,95,604,0.7623298120312497,1
